Event,WhiteElo,BlackElo
31221,2270,2270
31222,2270,2270
31223,2270,2270
31224,2270,2270
31225,2270,2270
31226,2270,2270
31227,2270,2270
31228,2270,2270
31229,2270,2270
31230,2270,2270
31231,2270,2270
31232,2270,2270
31233,2270,2270
31234,2270,2270
31235,2270,2270
31236,2270,2270
31237,2270,2270
31238,2270,2270
31239,2270,2270
31240,2270,2270
31241,2270,2270
31242,2270,2270
31243,2270,2270
31244,2270,2270
31245,2270,2270
31246,2270,2270
31247,2270,2270
31248,2270,2270
31249,2270,2270
31250,2270,2270
31251,2270,2270
31252,2270,2270
31253,2270,2270
31254,2270,2270
31255,2270,2270
31256,2270,2270
31257,2270,2270
31258,2270,2270
31259,2270,2270
31260,2270,2270
31261,2270,2270
31262,2270,2270
31263,2270,2270
31264,2270,2270
31265,2270,2270
31266,2270,2270
31267,2270,2270
31268,2270,2270
31269,2270,2270
31270,2270,2270
31271,2270,2270
31272,2270,2270
31273,2270,2270
31274,2270,2270
31275,2270,2270
31276,2270,2270
31277,2270,2270
31278,2270,2270
31279,2270,2270
31280,2270,2270
31281,2270,2270
31282,2270,2270
31283,2270,2270
31284,2270,2270
31285,2270,2270
31286,2270,2270
31287,2270,2270
31288,2270,2270
31289,2270,2270
31290,2270,2270
31291,2270,2270
31292,2270,2270
31293,2270,2270
31294,2270,2270
31295,2270,2270
31296,2270,2270
31297,2270,2270
31298,2270,2270
31299,2270,2270
31300,2270,2270
31301,2270,2270
31302,2270,2270
31303,2270,2270
31304,2270,2270
31305,2270,2270
31306,2270,2270
31307,2270,2270
31308,2270,2270
31309,2270,2270
31310,2270,2270
31311,2270,2270
31312,2270,2270
31313,2270,2270
31314,2270,2270
31315,2270,2270
31316,2270,2270
31317,2270,2270
31318,2270,2270
31319,2270,2270
31320,2270,2270
31321,2270,2270
31322,2270,2270
31323,2270,2270
31324,2270,2270
31325,2270,2270
31326,2270,2270
31327,2270,2270
31328,2270,2270
31329,2270,2270
31330,2270,2270
31331,2270,2270
31332,2270,2270
31333,2270,2270
31334,2270,2270
31335,2270,2270
31336,2270,2270
31337,2270,2270
31338,2270,2270
31339,2270,2270
31340,2270,2270
31341,2270,2270
31342,2270,2270
31343,2270,2270
31344,2270,2270
31345,2270,2270
31346,2270,2270
31347,2270,2270
31348,2270,2270
31349,2270,2270
31350,2270,2270
31351,2270,2270
31352,2270,2270
31353,2270,2270
31354,2270,2270
31355,2270,2270
31356,2270,2270
31357,2270,2270
31358,2270,2270
31359,2270,2270
31360,2270,2270
31361,2270,2270
31362,2270,2270
31363,2270,2270
31364,2270,2270
31365,2270,2270
31366,2270,2270
31367,2270,2270
31368,2270,2270
31369,2270,2270
31370,2270,2270
31371,2270,2270
31372,2270,2270
31373,2270,2270
31374,2270,2270
31375,2270,2270
31376,2270,2270
31377,2270,2270
31378,2270,2270
31379,2270,2270
31380,2270,2270
31381,2270,2270
31382,2270,2270
31383,2270,2270
31384,2270,2270
31385,2270,2270
31386,2270,2270
31387,2270,2270
31388,2270,2270
31389,2270,2270
31390,2270,2270
31391,2270,2270
31392,2270,2270
31393,2270,2270
31394,2270,2270
31395,2270,2270
31396,2270,2270
31397,2270,2270
31398,2270,2270
31399,2270,2270
31400,2270,2270
31401,2270,2270
31402,2270,2270
31403,2270,2270
31404,2270,2270
31405,2270,2270
31406,2270,2270
31407,2270,2270
31408,2270,2270
31409,2270,2270
31410,2270,2270
31411,2270,2270
31412,2270,2270
31413,2270,2270
31414,2270,2270
31415,2270,2270
31416,2270,2270
31417,2270,2270
31418,2270,2270
31419,2270,2270
31420,2270,2270
31421,2270,2270
31422,2270,2270
31423,2270,2270
31424,2270,2270
31425,2270,2270
31426,2270,2270
31427,2270,2270
31428,2270,2270
31429,2270,2270
31430,2270,2270
31431,2270,2270
31432,2270,2270
31433,2270,2270
31434,2270,2270
31435,2270,2270
31436,2270,2270
31437,2270,2270
31438,2270,2270
31439,2270,2270
31440,2270,2270
31441,2270,2270
31442,2270,2270
31443,2270,2270
31444,2270,2270
31445,2270,2270
31446,2270,2270
31447,2270,2270
31448,2270,2270
31449,2270,2270
31450,2270,2270
31451,2270,2270
31452,2270,2270
31453,2270,2270
31454,2270,2270
31455,2270,2270
31456,2270,2270
31457,2270,2270
31458,2270,2270
31459,2270,2270
31460,2270,2270
31461,2270,2270
31462,2270,2270
31463,2270,2270
31464,2270,2270
31465,2270,2270
31466,2270,2270
31467,2270,2270
31468,2270,2270
31469,2270,2270
31470,2270,2270
31471,2270,2270
31472,2270,2270
31473,2270,2270
31474,2270,2270
31475,2270,2270
31476,2270,2270
31477,2270,2270
31478,2270,2270
31479,2270,2270
31480,2270,2270
31481,2270,2270
31482,2270,2270
31483,2270,2270
31484,2270,2270
31485,2270,2270
31486,2270,2270
31487,2270,2270
31488,2270,2270
31489,2270,2270
31490,2270,2270
31491,2270,2270
31492,2270,2270
31493,2270,2270
31494,2270,2270
31495,2270,2270
31496,2270,2270
31497,2270,2270
31498,2270,2270
31499,2270,2270
31500,2270,2270
31501,2270,2270
31502,2270,2270
31503,2270,2270
31504,2270,2270
31505,2270,2270
31506,2270,2270
31507,2270,2270
31508,2270,2270
31509,2270,2270
31510,2270,2270
31511,2270,2270
31512,2270,2270
31513,2270,2270
31514,2270,2270
31515,2270,2270
31516,2270,2270
31517,2270,2270
31518,2270,2270
31519,2270,2270
31520,2270,2270
31521,2270,2270
31522,2270,2270
31523,2270,2270
31524,2270,2270
31525,2270,2270
31526,2270,2270
31527,2270,2270
31528,2270,2270
31529,2270,2270
31530,2270,2270
31531,2270,2270
31532,2270,2270
31533,2270,2270
31534,2270,2270
31535,2270,2270
31536,2270,2270
31537,2270,2270
31538,2270,2270
31539,2270,2270
31540,2270,2270
31541,2270,2270
31542,2270,2270
31543,2270,2270
31544,2270,2270
31545,2270,2270
31546,2270,2270
31547,2270,2270
31548,2270,2270
31549,2270,2270
31550,2270,2270
31551,2270,2270
31552,2270,2270
31553,2270,2270
31554,2270,2270
31555,2270,2270
31556,2270,2270
31557,2270,2270
31558,2270,2270
31559,2270,2270
31560,2270,2270
31561,2270,2270
31562,2270,2270
31563,2270,2270
31564,2270,2270
31565,2270,2270
31566,2270,2270
31567,2270,2270
31568,2270,2270
31569,2270,2270
31570,2270,2270
31571,2270,2270
31572,2270,2270
31573,2270,2270
31574,2270,2270
31575,2270,2270
31576,2270,2270
31577,2270,2270
31578,2270,2270
31579,2270,2270
31580,2270,2270
31581,2270,2270
31582,2270,2270
31583,2270,2270
31584,2270,2270
31585,2270,2270
31586,2270,2270
31587,2270,2270
31588,2270,2270
31589,2270,2270
31590,2270,2270
31591,2270,2270
31592,2270,2270
31593,2270,2270
31594,2270,2270
31595,2270,2270
31596,2270,2270
31597,2270,2270
31598,2270,2270
31599,2270,2270
31600,2270,2270
31601,2270,2270
31602,2270,2270
31603,2270,2270
31604,2270,2270
31605,2270,2270
31606,2270,2270
31607,2270,2270
31608,2270,2270
31609,2270,2270
31610,2270,2270
31611,2270,2270
31612,2270,2270
31613,2270,2270
31614,2270,2270
31615,2270,2270
31616,2270,2270
31617,2270,2270
31618,2270,2270
31619,2270,2270
31620,2270,2270
31621,2270,2270
31622,2270,2270
31623,2270,2270
31624,2270,2270
31625,2270,2270
31626,2270,2270
31627,2270,2270
31628,2270,2270
31629,2270,2270
31630,2270,2270
31631,2270,2270
31632,2270,2270
31633,2270,2270
31634,2270,2270
31635,2270,2270
31636,2270,2270
31637,2270,2270
31638,2270,2270
31639,2270,2270
31640,2270,2270
31641,2270,2270
31642,2270,2270
31643,2270,2270
31644,2270,2270
31645,2270,2270
31646,2270,2270
31647,2270,2270
31648,2270,2270
31649,2270,2270
31650,2270,2270
31651,2270,2270
31652,2270,2270
31653,2270,2270
31654,2270,2270
31655,2270,2270
31656,2270,2270
31657,2270,2270
31658,2270,2270
31659,2270,2270
31660,2270,2270
31661,2270,2270
31662,2270,2270
31663,2270,2270
31664,2270,2270
31665,2270,2270
31666,2270,2270
31667,2270,2270
31668,2270,2270
31669,2270,2270
31670,2270,2270
31671,2270,2270
31672,2270,2270
31673,2270,2270
31674,2270,2270
31675,2270,2270
31676,2270,2270
31677,2270,2270
31678,2270,2270
31679,2270,2270
31680,2270,2270
31681,2270,2270
31682,2270,2270
31683,2270,2270
31684,2270,2270
31685,2270,2270
31686,2270,2270
31687,2270,2270
31688,2270,2270
31689,2270,2270
31690,2270,2270
31691,2270,2270
31692,2270,2270
31693,2270,2270
31694,2270,2270
31695,2270,2270
31696,2270,2270
31697,2270,2270
31698,2270,2270
31699,2270,2270
31700,2270,2270
31701,2270,2270
31702,2270,2270
31703,2270,2270
31704,2270,2270
31705,2270,2270
31706,2270,2270
31707,2270,2270
31708,2270,2270
31709,2270,2270
31710,2270,2270
31711,2270,2270
31712,2270,2270
31713,2270,2270
31714,2270,2270
31715,2270,2270
31716,2270,2270
31717,2270,2270
31718,2270,2270
31719,2270,2270
31720,2270,2270
31721,2270,2270
31722,2270,2270
31723,2270,2270
31724,2270,2270
31725,2270,2270
31726,2270,2270
31727,2270,2270
31728,2270,2270
31729,2270,2270
31730,2270,2270
31731,2270,2270
31732,2270,2270
31733,2270,2270
31734,2270,2270
31735,2270,2270
31736,2270,2270
31737,2270,2270
31738,2270,2270
31739,2270,2270
31740,2270,2270
31741,2270,2270
31742,2270,2270
31743,2270,2270
31744,2270,2270
31745,2270,2270
31746,2270,2270
31747,2270,2270
31748,2270,2270
31749,2270,2270
31750,2270,2270
31751,2270,2270
31752,2270,2270
31753,2270,2270
31754,2270,2270
31755,2270,2270
31756,2270,2270
31757,2270,2270
31758,2270,2270
31759,2270,2270
31760,2270,2270
31761,2270,2270
31762,2270,2270
31763,2270,2270
31764,2270,2270
31765,2270,2270
31766,2270,2270
31767,2270,2270
31768,2270,2270
31769,2270,2270
31770,2270,2270
31771,2270,2270
31772,2270,2270
31773,2270,2270
31774,2270,2270
31775,2270,2270
31776,2270,2270
31777,2270,2270
31778,2270,2270
31779,2270,2270
31780,2270,2270
31781,2270,2270
31782,2270,2270
31783,2270,2270
31784,2270,2270
31785,2270,2270
31786,2270,2270
31787,2270,2270
31788,2270,2270
31789,2270,2270
31790,2270,2270
31791,2270,2270
31792,2270,2270
31793,2270,2270
31794,2270,2270
31795,2270,2270
31796,2270,2270
31797,2270,2270
31798,2270,2270
31799,2270,2270
31800,2270,2270
31801,2270,2270
31802,2270,2270
31803,2270,2270
31804,2270,2270
31805,2270,2270
31806,2270,2270
31807,2270,2270
31808,2270,2270
31809,2270,2270
31810,2270,2270
31811,2270,2270
31812,2270,2270
31813,2270,2270
31814,2270,2270
31815,2270,2270
31816,2270,2270
31817,2270,2270
31818,2270,2270
31819,2270,2270
31820,2270,2270
31821,2270,2270
31822,2270,2270
31823,2270,2270
31824,2270,2270
31825,2270,2270
31826,2270,2270
31827,2270,2270
31828,2270,2270
31829,2270,2270
31830,2270,2270
31831,2270,2270
31832,2270,2270
31833,2270,2270
31834,2270,2270
31835,2270,2270
31836,2270,2270
31837,2270,2270
31838,2270,2270
31839,2270,2270
31840,2270,2270
31841,2270,2270
31842,2270,2270
31843,2270,2270
31844,2270,2270
31845,2270,2270
31846,2270,2270
31847,2270,2270
31848,2270,2270
31849,2270,2270
31850,2270,2270
31851,2270,2270
31852,2270,2270
31853,2270,2270
31854,2270,2270
31855,2270,2270
31856,2270,2270
31857,2270,2270
31858,2270,2270
31859,2270,2270
31860,2270,2270
31861,2270,2270
31862,2270,2270
31863,2270,2270
31864,2270,2270
31865,2270,2270
31866,2270,2270
31867,2270,2270
31868,2270,2270
31869,2270,2270
31870,2270,2270
31871,2270,2270
31872,2270,2270
31873,2270,2270
31874,2270,2270
31875,2270,2270
31876,2270,2270
31877,2270,2270
31878,2270,2270
31879,2270,2270
31880,2270,2270
31881,2270,2270
31882,2270,2270
31883,2270,2270
31884,2270,2270
31885,2270,2270
31886,2270,2270
31887,2270,2270
31888,2270,2270
31889,2270,2270
31890,2270,2270
31891,2270,2270
31892,2270,2270
31893,2270,2270
31894,2270,2270
31895,2270,2270
31896,2270,2270
31897,2270,2270
31898,2270,2270
31899,2270,2270
31900,2270,2270
31901,2270,2270
31902,2270,2270
31903,2270,2270
31904,2270,2270
31905,2270,2270
31906,2270,2270
31907,2270,2270
31908,2270,2270
31909,2270,2270
31910,2270,2270
31911,2270,2270
31912,2270,2270
31913,2270,2270
31914,2270,2270
31915,2270,2270
31916,2270,2270
31917,2270,2270
31918,2270,2270
31919,2270,2270
31920,2270,2270
31921,2270,2270
31922,2270,2270
31923,2270,2270
31924,2270,2270
31925,2270,2270
31926,2270,2270
31927,2270,2270
31928,2270,2270
31929,2270,2270
31930,2270,2270
31931,2270,2270
31932,2270,2270
31933,2270,2270
31934,2270,2270
31935,2270,2270
31936,2270,2270
31937,2270,2270
31938,2270,2270
31939,2270,2270
31940,2270,2270
31941,2270,2270
31942,2270,2270
31943,2270,2270
31944,2270,2270
31945,2270,2270
31946,2270,2270
31947,2270,2270
31948,2270,2270
31949,2270,2270
31950,2270,2270
31951,2270,2270
31952,2270,2270
31953,2270,2270
31954,2270,2270
31955,2270,2270
31956,2270,2270
31957,2270,2270
31958,2270,2270
31959,2270,2270
31960,2270,2270
31961,2270,2270
31962,2270,2270
31963,2270,2270
31964,2270,2270
31965,2270,2270
31966,2270,2270
31967,2270,2270
31968,2270,2270
31969,2270,2270
31970,2270,2270
31971,2270,2270
31972,2270,2270
31973,2270,2270
31974,2270,2270
31975,2270,2270
31976,2270,2270
31977,2270,2270
31978,2270,2270
31979,2270,2270
31980,2270,2270
31981,2270,2270
31982,2270,2270
31983,2270,2270
31984,2270,2270
31985,2270,2270
31986,2270,2270
31987,2270,2270
31988,2270,2270
31989,2270,2270
31990,2270,2270
31991,2270,2270
31992,2270,2270
31993,2270,2270
31994,2270,2270
31995,2270,2270
31996,2270,2270
31997,2270,2270
31998,2270,2270
31999,2270,2270
32000,2270,2270
32001,2270,2270
32002,2270,2270
32003,2270,2270
32004,2270,2270
32005,2270,2270
32006,2270,2270
32007,2270,2270
32008,2270,2270
32009,2270,2270
32010,2270,2270
32011,2270,2270
32012,2270,2270
32013,2270,2270
32014,2270,2270
32015,2270,2270
32016,2270,2270
32017,2270,2270
32018,2270,2270
32019,2270,2270
32020,2270,2270
32021,2270,2270
32022,2270,2270
32023,2270,2270
32024,2270,2270
32025,2270,2270
32026,2270,2270
32027,2270,2270
32028,2270,2270
32029,2270,2270
32030,2270,2270
32031,2270,2270
32032,2270,2270
32033,2270,2270
32034,2270,2270
32035,2270,2270
32036,2270,2270
32037,2270,2270
32038,2270,2270
32039,2270,2270
32040,2270,2270
32041,2270,2270
32042,2270,2270
32043,2270,2270
32044,2270,2270
32045,2270,2270
32046,2270,2270
32047,2270,2270
32048,2270,2270
32049,2270,2270
32050,2270,2270
32051,2270,2270
32052,2270,2270
32053,2270,2270
32054,2270,2270
32055,2270,2270
32056,2270,2270
32057,2270,2270
32058,2270,2270
32059,2270,2270
32060,2270,2270
32061,2270,2270
32062,2270,2270
32063,2270,2270
32064,2270,2270
32065,2270,2270
32066,2270,2270
32067,2270,2270
32068,2270,2270
32069,2270,2270
32070,2270,2270
32071,2270,2270
32072,2270,2270
32073,2270,2270
32074,2270,2270
32075,2270,2270
32076,2270,2270
32077,2270,2270
32078,2270,2270
32079,2270,2270
32080,2270,2270
32081,2270,2270
32082,2270,2270
32083,2270,2270
32084,2270,2270
32085,2270,2270
32086,2270,2270
32087,2270,2270
32088,2270,2270
32089,2270,2270
32090,2270,2270
32091,2270,2270
32092,2270,2270
32093,2270,2270
32094,2270,2270
32095,2270,2270
32096,2270,2270
32097,2270,2270
32098,2270,2270
32099,2270,2270
32100,2270,2270
32101,2270,2270
32102,2270,2270
32103,2270,2270
32104,2270,2270
32105,2270,2270
32106,2270,2270
32107,2270,2270
32108,2270,2270
32109,2270,2270
32110,2270,2270
32111,2270,2270
32112,2270,2270
32113,2270,2270
32114,2270,2270
32115,2270,2270
32116,2270,2270
32117,2270,2270
32118,2270,2270
32119,2270,2270
32120,2270,2270
32121,2270,2270
32122,2270,2270
32123,2270,2270
32124,2270,2270
32125,2270,2270
32126,2270,2270
32127,2270,2270
32128,2270,2270
32129,2270,2270
32130,2270,2270
32131,2270,2270
32132,2270,2270
32133,2270,2270
32134,2270,2270
32135,2270,2270
32136,2270,2270
32137,2270,2270
32138,2270,2270
32139,2270,2270
32140,2270,2270
32141,2270,2270
32142,2270,2270
32143,2270,2270
32144,2270,2270
32145,2270,2270
32146,2270,2270
32147,2270,2270
32148,2270,2270
32149,2270,2270
32150,2270,2270
32151,2270,2270
32152,2270,2270
32153,2270,2270
32154,2270,2270
32155,2270,2270
32156,2270,2270
32157,2270,2270
32158,2270,2270
32159,2270,2270
32160,2270,2270
32161,2270,2270
32162,2270,2270
32163,2270,2270
32164,2270,2270
32165,2270,2270
32166,2270,2270
32167,2270,2270
32168,2270,2270
32169,2270,2270
32170,2270,2270
32171,2270,2270
32172,2270,2270
32173,2270,2270
32174,2270,2270
32175,2270,2270
32176,2270,2270
32177,2270,2270
32178,2270,2270
32179,2270,2270
32180,2270,2270
32181,2270,2270
32182,2270,2270
32183,2270,2270
32184,2270,2270
32185,2270,2270
32186,2270,2270
32187,2270,2270
32188,2270,2270
32189,2270,2270
32190,2270,2270
32191,2270,2270
32192,2270,2270
32193,2270,2270
32194,2270,2270
32195,2270,2270
32196,2270,2270
32197,2270,2270
32198,2270,2270
32199,2270,2270
32200,2270,2270
32201,2270,2270
32202,2270,2270
32203,2270,2270
32204,2270,2270
32205,2270,2270
32206,2270,2270
32207,2270,2270
32208,2270,2270
32209,2270,2270
32210,2270,2270
32211,2270,2270
32212,2270,2270
32213,2270,2270
32214,2270,2270
32215,2270,2270
32216,2270,2270
32217,2270,2270
32218,2270,2270
32219,2270,2270
32220,2270,2270
32221,2270,2270
32222,2270,2270
32223,2270,2270
32224,2270,2270
32225,2270,2270
32226,2270,2270
32227,2270,2270
32228,2270,2270
32229,2270,2270
32230,2270,2270
32231,2270,2270
32232,2270,2270
32233,2270,2270
32234,2270,2270
32235,2270,2270
32236,2270,2270
32237,2270,2270
32238,2270,2270
32239,2270,2270
32240,2270,2270
32241,2270,2270
32242,2270,2270
32243,2270,2270
32244,2270,2270
32245,2270,2270
32246,2270,2270
32247,2270,2270
32248,2270,2270
32249,2270,2270
32250,2270,2270
32251,2270,2270
32252,2270,2270
32253,2270,2270
32254,2270,2270
32255,2270,2270
32256,2270,2270
32257,2270,2270
32258,2270,2270
32259,2270,2270
32260,2270,2270
32261,2270,2270
32262,2270,2270
32263,2270,2270
32264,2270,2270
32265,2270,2270
32266,2270,2270
32267,2270,2270
32268,2270,2270
32269,2270,2270
32270,2270,2270
32271,2270,2270
32272,2270,2270
32273,2270,2270
32274,2270,2270
32275,2270,2270
32276,2270,2270
32277,2270,2270
32278,2270,2270
32279,2270,2270
32280,2270,2270
32281,2270,2270
32282,2270,2270
32283,2270,2270
32284,2270,2270
32285,2270,2270
32286,2270,2270
32287,2270,2270
32288,2270,2270
32289,2270,2270
32290,2270,2270
32291,2270,2270
32292,2270,2270
32293,2270,2270
32294,2270,2270
32295,2270,2270
32296,2270,2270
32297,2270,2270
32298,2270,2270
32299,2270,2270
32300,2270,2270
32301,2270,2270
32302,2270,2270
32303,2270,2270
32304,2270,2270
32305,2270,2270
32306,2270,2270
32307,2270,2270
32308,2270,2270
32309,2270,2270
32310,2270,2270
32311,2270,2270
32312,2270,2270
32313,2270,2270
32314,2270,2270
32315,2270,2270
32316,2270,2270
32317,2270,2270
32318,2270,2270
32319,2270,2270
32320,2270,2270
32321,2270,2270
32322,2270,2270
32323,2270,2270
32324,2270,2270
32325,2270,2270
32326,2270,2270
32327,2270,2270
32328,2270,2270
32329,2270,2270
32330,2270,2270
32331,2270,2270
32332,2270,2270
32333,2270,2270
32334,2270,2270
32335,2270,2270
32336,2270,2270
32337,2270,2270
32338,2270,2270
32339,2270,2270
32340,2270,2270
32341,2270,2270
32342,2270,2270
32343,2270,2270
32344,2270,2270
32345,2270,2270
32346,2270,2270
32347,2270,2270
32348,2270,2270
32349,2270,2270
32350,2270,2270
32351,2270,2270
32352,2270,2270
32353,2270,2270
32354,2270,2270
32355,2270,2270
32356,2270,2270
32357,2270,2270
32358,2270,2270
32359,2270,2270
32360,2270,2270
32361,2270,2270
32362,2270,2270
32363,2270,2270
32364,2270,2270
32365,2270,2270
32366,2270,2270
32367,2270,2270
32368,2270,2270
32369,2270,2270
32370,2270,2270
32371,2270,2270
32372,2270,2270
32373,2270,2270
32374,2270,2270
32375,2270,2270
32376,2270,2270
32377,2270,2270
32378,2270,2270
32379,2270,2270
32380,2270,2270
32381,2270,2270
32382,2270,2270
32383,2270,2270
32384,2270,2270
32385,2270,2270
32386,2270,2270
32387,2270,2270
32388,2270,2270
32389,2270,2270
32390,2270,2270
32391,2270,2270
32392,2270,2270
32393,2270,2270
32394,2270,2270
32395,2270,2270
32396,2270,2270
32397,2270,2270
32398,2270,2270
32399,2270,2270
32400,2270,2270
32401,2270,2270
32402,2270,2270
32403,2270,2270
32404,2270,2270
32405,2270,2270
32406,2270,2270
32407,2270,2270
32408,2270,2270
32409,2270,2270
32410,2270,2270
32411,2270,2270
32412,2270,2270
32413,2270,2270
32414,2270,2270
32415,2270,2270
32416,2270,2270
32417,2270,2270
32418,2270,2270
32419,2270,2270
32420,2270,2270
32421,2270,2270
32422,2270,2270
32423,2270,2270
32424,2270,2270
32425,2270,2270
32426,2270,2270
32427,2270,2270
32428,2270,2270
32429,2270,2270
32430,2270,2270
32431,2270,2270
32432,2270,2270
32433,2270,2270
32434,2270,2270
32435,2270,2270
32436,2270,2270
32437,2270,2270
32438,2270,2270
32439,2270,2270
32440,2270,2270
32441,2270,2270
32442,2270,2270
32443,2270,2270
32444,2270,2270
32445,2270,2270
32446,2270,2270
32447,2270,2270
32448,2270,2270
32449,2270,2270
32450,2270,2270
32451,2270,2270
32452,2270,2270
32453,2270,2270
32454,2270,2270
32455,2270,2270
32456,2270,2270
32457,2270,2270
32458,2270,2270
32459,2270,2270
32460,2270,2270
32461,2270,2270
32462,2270,2270
32463,2270,2270
32464,2270,2270
32465,2270,2270
32466,2270,2270
32467,2270,2270
32468,2270,2270
32469,2270,2270
32470,2270,2270
32471,2270,2270
32472,2270,2270
32473,2270,2270
32474,2270,2270
32475,2270,2270
32476,2270,2270
32477,2270,2270
32478,2270,2270
32479,2270,2270
32480,2270,2270
